Date,Transaction_ID,Type,Amount_EUR,Status,Risk_Score,Region,Analyst_Team
2024-10-09,TX-112623,SWIFT,4750.9,APPROVED,20,EU_Zone,Auto_System
2024-10-05,TX-324229,WIRE_TRANSFER,39173.68,APPROVED,13,North_America,Auto_System
2024-12-21,TX-427721,ACH,24872.07,APPROVED,19,EU_Zone,Team_Alpha
2024-10-06,TX-816758,INTERNAL_TRANSFER,28539.07,APPROVED,14,Domestic,Auto_System
2024-12-22,TX-259505,WIRE_TRANSFER,12452.04,APPROVED,12,EU_Zone,Auto_System
2024-11-28,TX-262957,SWIFT,147709.13,MANUAL_REVIEW,66,EU_Non_Member,Auto_System
2024-10-08,TX-290000,INTERNAL_TRANSFER,44018.08,APPROVED,6,EU_Zone,Team_Alpha
2024-10-04,TX-915744,WIRE_TRANSFER,42068.97,APPROVED,12,EU_Zone,Team_Beta
2024-11-06,TX-180148,INTERNAL_TRANSFER,24914.96,APPROVED,1,EU_Zone,Team_Beta
2024-12-02,TX-479927,SWIFT,23582.03,APPROVED,3,North_America,Team_Alpha
2024-11-18,TX-672485,SWIFT,86223.16,MANUAL_REVIEW,70,EU_Non_Member,Team_Beta
2024-12-22,TX-804998,WIRE_TRANSFER,49283.25,APPROVED,10,North_America,Team_Alpha
2024-12-22,TX-931974,WIRE_TRANSFER,15826.32,APPROVED,20,North_America,Team_Beta
2024-11-08,TX-812900,ACH,71460.72,MANUAL_REVIEW,69,EU_Non_Member,Team_Alpha
2024-10-29,TX-384458,INTERNAL_TRANSFER,3320.72,APPROVED,5,Domestic,Team_Beta
2024-12-16,TX-481994,WIRE_TRANSFER,44388.52,APPROVED,13,Domestic,Team_Beta
2024-10-19,TX-431752,INTERNAL_TRANSFER,54924.83,MANUAL_REVIEW,68,EU_Non_Member,Team_Beta
2024-10-25,TX-277856,SWIFT,3294.3,APPROVED,13,Domestic,Team_Beta
2024-11-07,TX-757243,INTERNAL_TRANSFER,25235.73,MANUAL_REVIEW,69,APAC_Emerging,Team_Beta
2024-10-20,TX-692033,ACH,330657.77,BLOCKED_COMPLIANCE,91,Offshore_Zone,Auto_System
2024-11-12,TX-461046,SWIFT,59181.58,MANUAL_REVIEW,82,APAC_Emerging,Team_Beta
2024-12-27,TX-546439,INTERNAL_TRANSFER,46484.51,APPROVED,15,North_America,Auto_System
2024-11-11,TX-101963,ACH,41288.1,APPROVED,13,Domestic,Team_Alpha
2024-10-18,TX-411532,ACH,28953.66,APPROVED,14,EU_Zone,Team_Beta
2024-10-06,TX-332445,INTERNAL_TRANSFER,23989.35,APPROVED,11,North_America,Auto_System
2024-12-22,TX-375940,ACH,11907.18,APPROVED,4,EU_Zone,Team_Beta
2024-10-27,TX-378309,INTERNAL_TRANSFER,42411.25,MANUAL_REVIEW,79,APAC_Emerging,Team_Alpha
2024-10-15,TX-962455,INTERNAL_TRANSFER,43437.39,APPROVED,12,North_America,Auto_System
2024-10-09,TX-112910,WIRE_TRANSFER,29160.54,APPROVED,17,Domestic,Team_Alpha
2024-12-12,TX-544530,WIRE_TRANSFER,32611.23,APPROVED,5,North_America,Team_Alpha
2024-10-25,TX-836426,ACH,5875.8,APPROVED,13,Domestic,Team_Beta
2024-11-23,TX-118757,INTERNAL_TRANSFER,37455.12,APPROVED,1,EU_Zone,Auto_System
2024-11-19,TX-921613,INTERNAL_TRANSFER,40575.57,APPROVED,14,EU_Zone,Team_Alpha
2024-11-18,TX-687326,SWIFT,40152.8,APPROVED,14,Domestic,Auto_System
2024-10-07,TX-106631,WIRE_TRANSFER,13213.81,MANUAL_REVIEW,72,APAC_Emerging,Team_Beta
2024-12-20,TX-536464,INTERNAL_TRANSFER,39768.65,APPROVED,2,EU_Zone,Auto_System
2024-10-21,TX-301903,SWIFT,48767.27,APPROVED,12,EU_Zone,Team_Beta
2024-12-02,TX-244392,ACH,45573.1,APPROVED,10,Domestic,Auto_System
2024-11-08,TX-537017,SWIFT,40742.73,APPROVED,6,Domestic,Team_Alpha
2024-10-22,TX-328697,ACH,43500.32,APPROVED,5,North_America,Auto_System
2024-10-15,TX-972149,WIRE_TRANSFER,29465.23,APPROVED,10,North_America,Auto_System
2024-10-30,TX-519565,WIRE_TRANSFER,650484.25,BLOCKED_COMPLIANCE,91,High_Risk_Jurisdiction,Auto_System
2024-10-03,TX-740847,ACH,33788.63,APPROVED,8,Domestic,Auto_System
2024-10-24,TX-493278,ACH,25026.94,APPROVED,18,Domestic,Team_Beta
2024-12-30,TX-484795,WIRE_TRANSFER,8547.15,APPROVED,19,North_America,Team_Alpha
2024-12-09,TX-704287,INTERNAL_TRANSFER,45214.63,APPROVED,17,North_America,Team_Alpha
2024-11-18,TX-273853,WIRE_TRANSFER,17949.02,APPROVED,20,North_America,Team_Beta
2024-11-20,TX-494038,SWIFT,221811.09,BLOCKED_COMPLIANCE,98,High_Risk_Jurisdiction,Team_Beta
2024-11-09,TX-114850,WIRE_TRANSFER,27082.18,APPROVED,11,North_America,Team_Beta
2024-12-10,TX-376871,SWIFT,46496.6,APPROVED,11,Domestic,Team_Alpha
2024-11-13,TX-744158,ACH,28931.78,APPROVED,9,Domestic,Team_Beta
2024-11-24,TX-331704,ACH,48478.47,APPROVED,9,North_America,Team_Beta
2024-11-25,TX-668202,ACH,37264.21,APPROVED,11,Domestic,Auto_System
2024-11-27,TX-213334,INTERNAL_TRANSFER,33861.75,APPROVED,12,Domestic,Team_Alpha
2024-11-13,TX-760186,SWIFT,95876.08,MANUAL_REVIEW,62,EU_Non_Member,Team_Beta
2024-11-22,TX-174991,INTERNAL_TRANSFER,4345.52,APPROVED,7,Domestic,Team_Beta
2024-10-28,TX-940284,SWIFT,39932.41,APPROVED,9,EU_Zone,Team_Beta
2024-11-17,TX-352439,ACH,45730.16,APPROVED,13,EU_Zone,Team_Beta
2024-12-28,TX-233621,WIRE_TRANSFER,33025.95,MANUAL_REVIEW,60,APAC_Emerging,Team_Beta
2024-12-16,TX-829313,WIRE_TRANSFER,7443.66,APPROVED,4,Domestic,Team_Beta
2024-11-06,TX-931285,ACH,41827.04,APPROVED,14,EU_Zone,Team_Alpha
2024-11-15,TX-173228,SWIFT,10830.2,APPROVED,16,North_America,Team_Beta
2024-11-12,TX-967725,SWIFT,30392.97,APPROVED,12,Domestic,Team_Beta
2024-11-15,TX-449219,WIRE_TRANSFER,36175.34,APPROVED,1,Domestic,Team_Beta
2024-11-28,TX-367619,WIRE_TRANSFER,33480.68,APPROVED,14,North_America,Team_Beta
2024-12-04,TX-924046,SWIFT,18585.95,APPROVED,3,Domestic,Team_Alpha
2024-10-22,TX-775538,SWIFT,11912.04,APPROVED,3,Domestic,Team_Beta
2024-12-02,TX-767471,ACH,153931.87,BLOCKED_COMPLIANCE,88,High_Risk_Jurisdiction,Auto_System
2024-11-23,TX-764210,SWIFT,23294.7,APPROVED,6,North_America,Auto_System
2024-12-07,TX-999775,SWIFT,124133.49,MANUAL_REVIEW,70,APAC_Emerging,Team_Alpha
2024-11-15,TX-418306,INTERNAL_TRANSFER,47372.75,APPROVED,12,Domestic,Team_Beta
2024-12-15,TX-122146,SWIFT,11952.66,APPROVED,18,North_America,Auto_System
2024-10-15,TX-995290,SWIFT,5803.1,APPROVED,3,Domestic,Team_Beta
2024-12-06,TX-287482,ACH,12739.66,APPROVED,10,North_America,Auto_System
2024-10-11,TX-992909,INTERNAL_TRANSFER,42525.69,APPROVED,10,EU_Zone,Team_Alpha
2024-11-17,TX-736235,INTERNAL_TRANSFER,45816.91,APPROVED,16,North_America,Auto_System
2024-12-06,TX-448263,INTERNAL_TRANSFER,29190.79,APPROVED,11,North_America,Auto_System
2024-12-03,TX-429884,WIRE_TRANSFER,23792.5,APPROVED,5,Domestic,Team_Alpha
2024-12-02,TX-323099,ACH,45665.3,APPROVED,13,North_America,Team_Beta
2024-10-16,TX-814067,INTERNAL_TRANSFER,782472.06,BLOCKED_COMPLIANCE,92,Offshore_Zone,Auto_System
2024-12-09,TX-857033,WIRE_TRANSFER,69360.66,MANUAL_REVIEW,72,EU_Non_Member,Team_Alpha
2024-12-07,TX-699074,ACH,29636.5,APPROVED,20,EU_Zone,Auto_System
2024-11-19,TX-964644,SWIFT,14604.57,APPROVED,1,EU_Zone,Auto_System
2024-10-04,TX-252537,INTERNAL_TRANSFER,14743.46,APPROVED,15,EU_Zone,Team_Beta
2024-10-02,TX-233216,INTERNAL_TRANSFER,7864.54,APPROVED,13,EU_Zone,Team_Alpha
2024-12-04,TX-252339,WIRE_TRANSFER,647.2,APPROVED,14,Domestic,Auto_System
2024-12-09,TX-129546,INTERNAL_TRANSFER,49984.67,APPROVED,15,North_America,Team_Beta
2024-12-16,TX-368298,SWIFT,45878.25,APPROVED,12,Domestic,Auto_System
2024-12-15,TX-823190,WIRE_TRANSFER,34702.5,APPROVED,17,EU_Zone,Auto_System
2024-12-27,TX-184851,WIRE_TRANSFER,27333.01,MANUAL_REVIEW,68,EU_Non_Member,Auto_System
2024-10-09,TX-140648,SWIFT,27647.63,APPROVED,4,Domestic,Team_Alpha
2024-10-06,TX-450892,SWIFT,33232.19,APPROVED,4,Domestic,Auto_System
2024-12-11,TX-937954,SWIFT,445767.77,BLOCKED_COMPLIANCE,93,High_Risk_Jurisdiction,Auto_System
2024-11-17,TX-186576,WIRE_TRANSFER,23959.72,APPROVED,16,North_America,Team_Alpha
2024-11-23,TX-720163,SWIFT,49551.24,APPROVED,11,North_America,Team_Alpha
2024-12-18,TX-182622,ACH,20469.12,APPROVED,5,EU_Zone,Auto_System
2024-10-30,TX-294415,INTERNAL_TRANSFER,36691.1,APPROVED,5,Domestic,Team_Alpha
2024-11-26,TX-250385,INTERNAL_TRANSFER,37900.35,APPROVED,8,Domestic,Auto_System
2024-10-04,TX-606839,SWIFT,12393.4,APPROVED,8,North_America,Team_Beta
2024-12-02,TX-331116,INTERNAL_TRANSFER,20972.82,APPROVED,6,North_America,Team_Alpha
2024-11-07,TX-240590,SWIFT,6870.97,APPROVED,15,Domestic,Team_Beta
2024-10-14,TX-801983,SWIFT,11945.01,APPROVED,12,North_America,Team_Alpha
2024-10-07,TX-327052,INTERNAL_TRANSFER,8755.68,APPROVED,7,Domestic,Team_Alpha
2024-10-14,TX-515104,SWIFT,16840.42,APPROVED,17,Domestic,Team_Alpha
2024-10-29,TX-714795,WIRE_TRANSFER,20513.36,APPROVED,3,North_America,Team_Alpha
2024-12-15,TX-370983,SWIFT,23780.98,APPROVED,18,Domestic,Auto_System
2024-10-20,TX-512380,WIRE_TRANSFER,1777.08,APPROVED,11,EU_Zone,Team_Beta
2024-10-12,TX-777603,ACH,11630.97,APPROVED,2,EU_Zone,Team_Beta
2024-11-17,TX-372139,ACH,32304.35,APPROVED,12,Domestic,Team_Alpha
2024-11-17,TX-154958,ACH,8917.34,APPROVED,1,North_America,Auto_System
2024-12-04,TX-325614,INTERNAL_TRANSFER,28448.75,APPROVED,10,North_America,Team_Beta
2024-10-12,TX-924371,SWIFT,4503.09,APPROVED,20,EU_Zone,Team_Alpha
2024-10-09,TX-520735,ACH,30864.64,APPROVED,17,Domestic,Team_Alpha
2024-11-16,TX-807236,WIRE_TRANSFER,3158.53,APPROVED,9,North_America,Auto_System
2024-11-02,TX-427284,WIRE_TRANSFER,15397.7,APPROVED,5,EU_Zone,Team_Alpha
2024-11-23,TX-821461,ACH,32340.31,APPROVED,19,EU_Zone,Team_Alpha
2024-11-02,TX-732885,WIRE_TRANSFER,26361.04,APPROVED,13,North_America,Team_Beta
2024-11-16,TX-788107,WIRE_TRANSFER,7783.21,APPROVED,9,EU_Zone,Team_Beta
2024-10-17,TX-998859,SWIFT,28161.49,APPROVED,17,North_America,Auto_System
2024-12-14,TX-850217,WIRE_TRANSFER,7535.65,APPROVED,16,EU_Zone,Team_Beta
2024-12-20,TX-367500,ACH,4211.43,APPROVED,2,North_America,Team_Alpha
2024-11-29,TX-493494,ACH,266246.05,BLOCKED_COMPLIANCE,88,High_Risk_Jurisdiction,Auto_System
2024-11-02,TX-995073,WIRE_TRANSFER,14505.58,APPROVED,11,North_America,Team_Alpha
2024-12-22,TX-589205,INTERNAL_TRANSFER,11362.83,APPROVED,3,North_America,Auto_System
2024-12-18,TX-396371,SWIFT,46257.79,APPROVED,7,North_America,Auto_System
2024-11-17,TX-648643,SWIFT,16074.56,APPROVED,16,EU_Zone,Auto_System
2024-12-01,TX-627645,INTERNAL_TRANSFER,12642.58,APPROVED,19,Domestic,Team_Beta
2024-12-27,TX-231393,WIRE_TRANSFER,23937.66,APPROVED,13,North_America,Auto_System
2024-11-01,TX-619110,INTERNAL_TRANSFER,41375.82,APPROVED,10,EU_Zone,Team_Alpha
2024-12-07,TX-433108,SWIFT,38095.28,MANUAL_REVIEW,72,APAC_Emerging,Team_Beta
2024-12-26,TX-432742,ACH,25536.43,APPROVED,8,EU_Zone,Team_Beta
2024-11-27,TX-112702,SWIFT,26046.98,APPROVED,5,EU_Zone,Team_Beta
2024-12-04,TX-701880,WIRE_TRANSFER,2969.61,APPROVED,14,EU_Zone,Team_Beta
2024-11-02,TX-146529,WIRE_TRANSFER,45424.92,APPROVED,8,Domestic,Team_Alpha
2024-12-30,TX-366105,INTERNAL_TRANSFER,477724.65,BLOCKED_COMPLIANCE,98,High_Risk_Jurisdiction,Team_Beta
2024-11-24,TX-866847,WIRE_TRANSFER,13103.0,APPROVED,14,North_America,Auto_System
2024-11-09,TX-505883,SWIFT,33102.9,APPROVED,2,EU_Zone,Auto_System
2024-10-19,TX-997173,INTERNAL_TRANSFER,38076.55,APPROVED,20,North_America,Team_Alpha
2024-10-23,TX-783617,INTERNAL_TRANSFER,19653.26,APPROVED,7,North_America,Auto_System
2024-10-09,TX-229380,ACH,20053.24,APPROVED,18,Domestic,Team_Beta
2024-11-18,TX-975612,WIRE_TRANSFER,9776.45,APPROVED,3,EU_Zone,Auto_System
2024-12-14,TX-279620,ACH,43903.76,APPROVED,16,Domestic,Team_Alpha
2024-10-19,TX-559444,WIRE_TRANSFER,37060.34,APPROVED,12,EU_Zone,Auto_System
2024-12-08,TX-790718,WIRE_TRANSFER,40853.23,APPROVED,15,EU_Zone,Team_Beta
2024-10-24,TX-643075,WIRE_TRANSFER,30846.58,APPROVED,15,North_America,Auto_System
2024-10-11,TX-353253,ACH,41650.78,APPROVED,10,North_America,Team_Alpha
2024-11-20,TX-820510,ACH,23737.11,MANUAL_REVIEW,63,EU_Non_Member,Auto_System
2024-12-17,TX-233513,INTERNAL_TRANSFER,41285.22,APPROVED,20,EU_Zone,Team_Alpha
2024-12-08,TX-736628,ACH,17375.63,APPROVED,14,EU_Zone,Auto_System
2024-12-05,TX-237628,INTERNAL_TRANSFER,34843.92,APPROVED,9,North_America,Team_Alpha
2024-12-11,TX-976725,SWIFT,23452.53,APPROVED,19,Domestic,Auto_System
2024-11-12,TX-489728,ACH,33280.56,APPROVED,7,North_America,Team_Beta
2024-11-11,TX-468665,WIRE_TRANSFER,6577.75,APPROVED,8,EU_Zone,Auto_System
2024-12-14,TX-715964,SWIFT,19040.35,APPROVED,6,North_America,Auto_System
2024-12-08,TX-518413,SWIFT,298746.03,BLOCKED_COMPLIANCE,91,High_Risk_Jurisdiction,Team_Beta
2024-11-25,TX-144970,INTERNAL_TRANSFER,25550.96,APPROVED,3,North_America,Team_Beta
2024-10-19,TX-806629,ACH,47613.54,APPROVED,9,Domestic,Team_Beta
2024-10-14,TX-195688,INTERNAL_TRANSFER,6968.82,APPROVED,3,North_America,Team_Beta
2024-12-18,TX-363027,INTERNAL_TRANSFER,48098.47,APPROVED,19,Domestic,Team_Beta
2024-12-09,TX-259050,SWIFT,16496.7,APPROVED,3,Domestic,Team_Beta
2024-11-29,TX-641560,WIRE_TRANSFER,47877.86,APPROVED,19,North_America,Team_Beta
2024-11-21,TX-679057,SWIFT,47749.0,APPROVED,17,North_America,Team_Beta
2024-12-03,TX-156415,SWIFT,37642.81,APPROVED,12,North_America,Auto_System
2024-11-23,TX-289427,SWIFT,72172.51,MANUAL_REVIEW,75,APAC_Emerging,Team_Alpha
2024-12-09,TX-264816,INTERNAL_TRANSFER,6254.45,APPROVED,20,EU_Zone,Team_Beta
2024-11-15,TX-551281,ACH,118875.32,MANUAL_REVIEW,62,EU_Non_Member,Auto_System
2024-10-20,TX-314178,WIRE_TRANSFER,119855.72,MANUAL_REVIEW,84,EU_Non_Member,Team_Beta
2024-12-11,TX-304692,ACH,48026.52,APPROVED,2,North_America,Auto_System
2024-10-01,TX-240299,WIRE_TRANSFER,30522.82,APPROVED,3,EU_Zone,Team_Beta
2024-10-23,TX-189612,SWIFT,33246.3,APPROVED,7,EU_Zone,Team_Beta
2024-12-25,TX-239178,ACH,17340.64,APPROVED,6,Domestic,Auto_System
2024-11-14,TX-374468,ACH,45676.26,APPROVED,8,North_America,Team_Alpha
2024-10-11,TX-177530,INTERNAL_TRANSFER,37226.14,APPROVED,4,EU_Zone,Team_Alpha
2024-12-10,TX-977918,INTERNAL_TRANSFER,34488.9,APPROVED,14,EU_Zone,Team_Alpha
2024-10-31,TX-747904,SWIFT,48916.33,APPROVED,14,EU_Zone,Auto_System
2024-12-24,TX-329798,SWIFT,31499.88,APPROVED,14,Domestic,Team_Beta
2024-11-18,TX-283103,SWIFT,8700.96,APPROVED,11,Domestic,Team_Alpha
2024-11-24,TX-452432,INTERNAL_TRANSFER,26553.71,APPROVED,1,Domestic,Team_Alpha
2024-11-13,TX-898037,SWIFT,47750.27,APPROVED,7,Domestic,Team_Alpha
2024-10-15,TX-940441,WIRE_TRANSFER,105347.71,MANUAL_REVIEW,81,APAC_Emerging,Team_Beta
2024-12-14,TX-574742,WIRE_TRANSFER,33104.21,APPROVED,19,North_America,Team_Alpha
2024-12-15,TX-544877,SWIFT,10700.24,APPROVED,9,North_America,Team_Alpha
2024-12-09,TX-742800,ACH,79123.93,MANUAL_REVIEW,64,APAC_Emerging,Auto_System
2024-10-21,TX-976995,ACH,2992.62,APPROVED,14,Domestic,Auto_System
2024-11-22,TX-913637,ACH,41526.86,APPROVED,16,EU_Zone,Auto_System
2024-10-26,TX-398889,SWIFT,41591.64,APPROVED,18,Domestic,Team_Beta
2024-11-05,TX-757407,INTERNAL_TRANSFER,6385.3,APPROVED,13,EU_Zone,Team_Beta
2024-10-22,TX-489735,WIRE_TRANSFER,47963.77,APPROVED,8,EU_Zone,Auto_System
2024-10-19,TX-619493,SWIFT,37588.91,APPROVED,6,Domestic,Team_Beta
2024-11-01,TX-288932,WIRE_TRANSFER,4107.78,APPROVED,15,EU_Zone,Team_Beta
2024-12-24,TX-706412,ACH,12959.01,APPROVED,16,EU_Zone,Team_Alpha
2024-10-17,TX-152939,INTERNAL_TRANSFER,24629.96,APPROVED,2,Domestic,Auto_System
2024-10-16,TX-714922,INTERNAL_TRANSFER,21131.62,APPROVED,10,North_America,Team_Alpha
2024-10-15,TX-463714,ACH,24510.73,APPROVED,6,North_America,Auto_System
2024-12-28,TX-598812,SWIFT,117602.89,MANUAL_REVIEW,76,EU_Non_Member,Team_Alpha
2024-12-05,TX-117501,ACH,12085.85,APPROVED,6,North_America,Auto_System
2024-10-23,TX-987673,SWIFT,6091.54,APPROVED,13,Domestic,Team_Alpha
2024-12-08,TX-730676,WIRE_TRANSFER,13998.66,APPROVED,2,Domestic,Team_Beta
2024-12-18,TX-207059,ACH,48666.97,APPROVED,16,North_America,Team_Alpha
2024-10-28,TX-521616,SWIFT,41379.59,APPROVED,16,North_America,Team_Alpha
2024-10-14,TX-226586,SWIFT,41819.78,APPROVED,9,EU_Zone,Team_Alpha
2024-10-17,TX-459523,INTERNAL_TRANSFER,36210.03,APPROVED,10,EU_Zone,Team_Alpha
2024-10-04,TX-102254,INTERNAL_TRANSFER,16750.69,APPROVED,16,Domestic,Team_Beta
2024-11-12,TX-410805,ACH,27552.12,APPROVED,11,EU_Zone,Team_Alpha
2024-12-24,TX-915199,INTERNAL_TRANSFER,39679.88,APPROVED,14,EU_Zone,Team_Alpha
2024-11-14,TX-344387,ACH,22279.42,APPROVED,15,North_America,Team_Alpha
2024-10-11,TX-536897,WIRE_TRANSFER,283415.43,BLOCKED_COMPLIANCE,93,High_Risk_Jurisdiction,Auto_System
2024-11-20,TX-638964,ACH,42134.59,APPROVED,5,Domestic,Team_Beta
2024-12-15,TX-137882,SWIFT,37921.48,APPROVED,2,Domestic,Team_Alpha
2024-10-18,TX-594572,WIRE_TRANSFER,36628.77,APPROVED,17,North_America,Team_Alpha
2024-10-19,TX-586753,SWIFT,15547.06,APPROVED,7,EU_Zone,Team_Beta
2024-11-11,TX-886987,ACH,25218.34,APPROVED,13,North_America,Team_Alpha
2024-11-03,TX-557027,SWIFT,33168.48,APPROVED,11,North_America,Team_Alpha
2024-12-12,TX-667656,INTERNAL_TRANSFER,8138.7,APPROVED,8,Domestic,Team_Alpha
2024-10-19,TX-298982,INTERNAL_TRANSFER,28697.74,APPROVED,3,Domestic,Team_Beta
2024-11-13,TX-717130,INTERNAL_TRANSFER,2019.42,APPROVED,9,North_America,Team_Alpha
2024-11-23,TX-994636,WIRE_TRANSFER,42474.54,APPROVED,13,EU_Zone,Team_Beta
2024-11-26,TX-426162,WIRE_TRANSFER,16527.42,APPROVED,11,North_America,Auto_System
2024-11-05,TX-925624,SWIFT,13714.6,APPROVED,5,Domestic,Team_Beta
2024-10-31,TX-696756,SWIFT,25159.88,APPROVED,13,North_America,Auto_System
2024-11-12,TX-133203,SWIFT,11359.94,APPROVED,20,North_America,Team_Beta
2024-12-05,TX-377673,WIRE_TRANSFER,46384.39,MANUAL_REVIEW,64,EU_Non_Member,Team_Alpha
2024-11-09,TX-102740,INTERNAL_TRANSFER,20227.95,APPROVED,9,EU_Zone,Team_Alpha
2024-12-17,TX-457349,INTERNAL_TRANSFER,34310.36,APPROVED,8,EU_Zone,Auto_System
2024-11-10,TX-771425,ACH,57376.54,MANUAL_REVIEW,71,EU_Non_Member,Auto_System
2024-12-29,TX-251746,ACH,48796.51,APPROVED,16,North_America,Team_Beta
2024-10-26,TX-686176,INTERNAL_TRANSFER,49408.78,APPROVED,13,North_America,Team_Alpha
2024-12-11,TX-775187,ACH,8679.77,APPROVED,7,North_America,Team_Beta
2024-10-13,TX-425533,ACH,44187.49,APPROVED,11,North_America,Auto_System
2024-11-20,TX-605670,WIRE_TRANSFER,15290.46,APPROVED,12,EU_Zone,Team_Beta
2024-10-26,TX-593175,WIRE_TRANSFER,38061.3,APPROVED,14,Domestic,Team_Alpha
2024-12-04,TX-645071,WIRE_TRANSFER,19442.9,APPROVED,17,EU_Zone,Auto_System
2024-10-12,TX-535606,WIRE_TRANSFER,38424.45,APPROVED,12,EU_Zone,Team_Beta
2024-10-24,TX-404627,INTERNAL_TRANSFER,13422.41,APPROVED,20,EU_Zone,Team_Beta
2024-12-26,TX-352141,WIRE_TRANSFER,24120.9,APPROVED,12,Domestic,Team_Beta
2024-11-22,TX-552340,WIRE_TRANSFER,39091.89,APPROVED,2,North_America,Auto_System
2024-10-20,TX-921201,WIRE_TRANSFER,31402.2,APPROVED,9,Domestic,Auto_System
2024-11-13,TX-111782,WIRE_TRANSFER,34228.86,APPROVED,18,North_America,Team_Alpha
2024-10-03,TX-567586,INTERNAL_TRANSFER,33875.46,APPROVED,16,Domestic,Team_Alpha
2024-10-01,TX-705998,INTERNAL_TRANSFER,7150.08,APPROVED,13,North_America,Team_Beta
2024-11-14,TX-817449,ACH,2623.36,APPROVED,6,EU_Zone,Auto_System
2024-11-22,TX-349117,WIRE_TRANSFER,21024.96,APPROVED,13,Domestic,Team_Beta
2024-11-21,TX-946031,WIRE_TRANSFER,937.32,APPROVED,10,Domestic,Team_Alpha
2024-12-12,TX-529431,INTERNAL_TRANSFER,36198.02,APPROVED,6,EU_Zone,Team_Beta
2024-10-20,TX-484700,SWIFT,10265.05,APPROVED,20,Domestic,Auto_System
2024-10-15,TX-970379,SWIFT,31128.98,APPROVED,11,EU_Zone,Team_Beta
2024-10-12,TX-465606,WIRE_TRANSFER,28971.09,APPROVED,16,EU_Zone,Team_Alpha
2024-10-30,TX-565701,SWIFT,12541.43,APPROVED,6,EU_Zone,Auto_System
2024-11-13,TX-634254,INTERNAL_TRANSFER,39939.68,APPROVED,13,EU_Zone,Team_Alpha
2024-12-04,TX-263077,WIRE_TRANSFER,34255.85,APPROVED,10,Domestic,Auto_System
2024-12-16,TX-601747,SWIFT,11648.66,APPROVED,12,Domestic,Team_Beta
2024-10-24,TX-141735,ACH,26641.94,APPROVED,2,North_America,Auto_System
2024-12-08,TX-484561,WIRE_TRANSFER,90969.79,MANUAL_REVIEW,73,EU_Non_Member,Team_Beta
2024-10-10,TX-909266,WIRE_TRANSFER,36973.89,APPROVED,7,North_America,Team_Alpha
2024-11-17,TX-896371,WIRE_TRANSFER,9225.39,APPROVED,19,North_America,Team_Beta
2024-12-30,TX-747745,SWIFT,27054.89,APPROVED,10,Domestic,Auto_System
2024-10-12,TX-410625,WIRE_TRANSFER,16504.64,MANUAL_REVIEW,80,EU_Non_Member,Team_Alpha
2024-12-11,TX-579497,WIRE_TRANSFER,22899.67,APPROVED,7,Domestic,Team_Alpha
2024-11-16,TX-985147,INTERNAL_TRANSFER,43407.48,APPROVED,9,Domestic,Team_Alpha
2024-12-22,TX-947894,ACH,74263.9,MANUAL_REVIEW,61,APAC_Emerging,Auto_System
2024-12-21,TX-670385,ACH,10443.64,APPROVED,4,EU_Zone,Team_Beta
2024-12-10,TX-370201,SWIFT,45452.73,APPROVED,13,Domestic,Auto_System
2024-10-09,TX-557644,WIRE_TRANSFER,33818.42,APPROVED,18,North_America,Team_Beta
2024-12-07,TX-890980,INTERNAL_TRANSFER,37582.51,APPROVED,12,Domestic,Team_Beta
2024-11-13,TX-155273,ACH,119809.64,MANUAL_REVIEW,60,APAC_Emerging,Team_Beta
2024-10-18,TX-196794,SWIFT,45205.32,APPROVED,17,EU_Zone,Team_Beta
2024-11-19,TX-640656,SWIFT,801198.38,BLOCKED_COMPLIANCE,91,Offshore_Zone,Team_Alpha
2024-10-19,TX-535532,SWIFT,23396.32,APPROVED,9,EU_Zone,Auto_System
2024-10-20,TX-879766,WIRE_TRANSFER,18731.99,APPROVED,4,EU_Zone,Team_Beta
2024-10-08,TX-407019,INTERNAL_TRANSFER,31984.42,APPROVED,5,Domestic,Auto_System
2024-11-19,TX-868787,SWIFT,10418.66,APPROVED,11,Domestic,Auto_System
2024-10-30,TX-474969,WIRE_TRANSFER,28555.19,APPROVED,1,North_America,Auto_System
2024-10-30,TX-324713,ACH,28607.48,APPROVED,7,North_America,Auto_System
2024-12-24,TX-400622,WIRE_TRANSFER,32356.08,APPROVED,10,Domestic,Auto_System
2024-10-23,TX-117261,WIRE_TRANSFER,4435.71,APPROVED,15,EU_Zone,Team_Beta
2024-12-17,TX-574688,ACH,46013.54,MANUAL_REVIEW,73,EU_Non_Member,Team_Alpha
2024-12-01,TX-719706,INTERNAL_TRANSFER,26127.85,APPROVED,18,North_America,Team_Beta
2024-11-17,TX-955785,INTERNAL_TRANSFER,302525.24,BLOCKED_COMPLIANCE,90,High_Risk_Jurisdiction,Team_Beta
2024-11-02,TX-683413,INTERNAL_TRANSFER,2860.43,APPROVED,4,EU_Zone,Team_Beta
2024-10-17,TX-973658,INTERNAL_TRANSFER,17746.35,APPROVED,4,North_America,Team_Alpha
2024-12-21,TX-629652,ACH,40550.13,APPROVED,16,EU_Zone,Team_Alpha
2024-10-16,TX-243799,SWIFT,29446.96,APPROVED,18,EU_Zone,Team_Alpha
2024-12-20,TX-198529,ACH,48424.74,APPROVED,6,Domestic,Auto_System
2024-11-28,TX-284515,WIRE_TRANSFER,28771.2,APPROVED,18,Domestic,Team_Alpha
